case,problem,cores,group,first_variant,first_call,candidate,makespan,added_bytes,scheduled_bytes,original_bytes,partition_added_bytes,spill_bytes,hit_rate,hit_bytes,active_cores,miss_bytes,eligible_bytes,effective_ddr_byte_proxy,cache_key,plan_path,result_path
case_042,1,5,validation,strong,2,wcc_task_6_mv_complement_batch2,359292,9025536,11414500,2388964,8527872,497664,,0,5,,,11414500,e1b4181d7200b13f13f702c1ec05637d019a281bb136215acf46e1facdd5de19,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p1_n5/strong/prefix/evaluations/attempts/20260926T001127-ce6ae4fb86bf48018efe54f3e6a7169b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p1_n5/strong/prefix/evaluations/attempts/20260926T001127-ce6ae4fb86bf48018efe54f3e6a7169b/official_result.json.gz
case_042,1,5,validation,strong,8,wcc_task_7_shared_root_batch2,359419,6644736,9033700,2388964,6540288,104448,,0,5,,,9033700,34a50c70d834a8851eee8e54be50d7577aaf04edbaa9480922b74a6f67f4b861,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p1_n5/strong/prefix/evaluations/attempts/20260926T001148-8593437f2cab4ec1a81805afd80ab775/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p1_n5/strong/prefix/evaluations/attempts/20260926T001148-8593437f2cab4ec1a81805afd80ab775/official_result.json.gz
case_042,1,5,validation,strong,12,wcc_start0_affinity_a5_per_core_w75,361780,6248448,8637412,2388964,4313088,1935360,,0,5,,,8637412,11d945f634a3c735b3e7e7fc180c6b24c6606506f6f4c3f1c28f56175fe0c24c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p1_n5/strong/prefix/evaluations/attempts/20260926T001158-1157ee230f2940c28371a49dbc366f7e/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p1_n5/strong/prefix/evaluations/attempts/20260926T001158-1157ee230f2940c28371a49dbc366f7e/official_result.json.gz
case_042,2,5,validation,joint,13,data_encoding_control,354804,6982656,9371620,2388964,4675584,2307072,,0,5,,,9371620,13be2eb457347ae6fe5fdab8672cc04d6f16422d4f17986303ced45456f5788d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p2_n5/joint/evaluations/attempts/20260926T001852-7ff923cc52404f21a0ef9efb46b3b5c0/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p2_n5/joint/evaluations/attempts/20260926T001852-7ff923cc52404f21a0ef9efb46b3b5c0/official_result.json.gz
case_042,2,5,validation,strong,13,wcc_task_7_shared_root_batch2,390367,5495808,7884772,2388964,4159488,1336320,,0,5,,,7884772,05c50bf868092a1ad21ea63b1d2119d484ff3ab799b85845d39f0801c871dab1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p2_n5/strong/prefix/evaluations/attempts/20260926T002658-8f90daef8bd14da6b2434a6c46d39f95/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p2_n5/strong/prefix/evaluations/attempts/20260926T002658-8f90daef8bd14da6b2434a6c46d39f95/official_result.json.gz
case_042,3,5,validation,joint,14,region_r0_1_observed,348844,10597376,12986340,2388964,7286784,3310592,0.3087474767147155,3753984,5,8404768,12158752,9232356,1528824d90d35da7e09b089b684f7ad6d850597096c1d96814bd054b5622cae6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/joint/evaluations/attempts/20260926T001749-991b3a21dda247f797f143a27a158109/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/joint/evaluations/attempts/20260926T001749-991b3a21dda247f797f143a27a158109/official_result.json.gz
case_042,3,5,validation,strong,14,wcc_unrestricted_interleave_w8_complement_earliest_start,353021,10411008,12799972,2388964,7286784,3124224,0.5071499431392,6036480,5,5866272,11902752,6763492,219cd77ac53cc809c411876484051c711a4b0d8235c66d5eaf4ef4d316dafacf,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/strong/prefix/evaluations/attempts/20260926T001823-f13352dc8a9f452cb5c0f8117d990f6e/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/strong/prefix/evaluations/attempts/20260926T001823-f13352dc8a9f452cb5c0f8117d990f6e/official_result.json.gz
case_042,3,5,validation,joint,5,wcc_task_6_mv_complement_batch2,358762,6982656,9371620,2388964,4675584,2307072,0.3145342686646878,2939904,5,6406944,9346848,6431716,ef4e4402a4e37df1efe2a3f14deaffaf0870f1da239e6d4a53c6b830e0fa25de,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/joint/prefix/evaluations/attempts/20260926T001725-18129eac2ae54bbba088dfecca8e1462/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/joint/prefix/evaluations/attempts/20260926T001725-18129eac2ae54bbba088dfecca8e1462/official_result.json.gz
case_042,3,5,validation,strong,13,wcc_task_7_shared_root_batch2,383373,5495808,7884772,2388964,4159488,1336320,0.41155419847328245,3234816,5,4625184,7860000,4649956,1a301d74657f8395c4f1ab901be7d9a6dc4728e71ce10c94b4321e59de02263c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/strong/prefix/evaluations/attempts/20260926T001821-8992a37dc0ad4b9f84653794199a852e/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_042/p3_n5/strong/prefix/evaluations/attempts/20260926T001821-8992a37dc0ad4b9f84653794199a852e/official_result.json.gz
case_044,1,5,development,strong,5,merge256,99310,319616,1295072,975456,319616,0,,0,1,,,1295072,4f6d7921dd1b670654ee31b52177eec7ec7778c162e330a6f3075a1dddd9fcbf,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p1_n5/strong/prefix/evaluations/attempts/20260926T002619-39e49e08a3e44a1d902ccb4d7ce97bf3/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p1_n5/strong/prefix/evaluations/attempts/20260926T002619-39e49e08a3e44a1d902ccb4d7ce97bf3/official_result.json.gz
case_044,2,5,development,strong,12,wcc_protected_interleave_v2_w4_complement_memory_tie,82112,3721600,4697056,975456,3721600,0,,0,5,,,4697056,51ef7065bd4660faf4eb8608b570675adbe02cb747de82e1da24ef18264cc148,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p2_n5/strong/prefix/evaluations/attempts/20260926T002421-db0b892fb0a3425898eb20699604856f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p2_n5/strong/prefix/evaluations/attempts/20260926T002421-db0b892fb0a3425898eb20699604856f/official_result.json.gz
case_044,2,5,development,strong,16,wcc_protected_interleave_v2_w2_base_earliest_start,86833,2596704,3572160,975456,930400,1666304,,0,2,,,3572160,d59527d1f995857e62d7a5669a6a7563b7502ffd1e222b2feb36c992881ec1bf,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p2_n5/strong/prefix/evaluations/attempts/20260926T002423-22e76406d95048a88d63bcc2bc1062fb/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p2_n5/strong/prefix/evaluations/attempts/20260926T002423-22e76406d95048a88d63bcc2bc1062fb/official_result.json.gz
case_044,3,5,development,strong,16,wcc_protected_interleave_v2_w2_base_earliest_start,68361,2596704,3572160,975456,930400,1666304,0.4694300704974487,1666304,2,1883328,3549632,1905856,6969fe018fbefde1c50eb1f6f898f4bd140cfd351686cca34d2e046e45a46a04,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p3_n5/strong/prefix/evaluations/attempts/20260926T002355-6426b30cedb2439dbcca1d83e3efd9fe/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_044/p3_n5/strong/prefix/evaluations/attempts/20260926T002355-6426b30cedb2439dbcca1d83e3efd9fe/official_result.json.gz
case_046,1,2,lowcore,strong,7,p1_joint_r0_phase2_eft_raw,140273,6545568,7607040,1061472,6545568,0,,0,2,,,7607040,f6b104170f0cd750e65e331986347c999608d67d3486a1130dd88b0a3fe517ba,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001455-eb87676982ec49e7b7678c1d9e679c85/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001455-eb87676982ec49e7b7678c1d9e679c85/official_result.json.gz
case_046,1,2,lowcore,strong,9,merge256,150467,4678080,5739552,1061472,3312288,1365792,,0,2,,,5739552,09df92f06583ee1f210a1090318c442d1be7c6d6f41a1cb7067a223155a51f8f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001456-c13a07285bd1494193232c906b11ea1f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001456-c13a07285bd1494193232c906b11ea1f/official_result.json.gz
case_046,1,2,lowcore,strong,2,wcc_task_1_mv_complement_batch2,160984,4513952,5575424,1061472,2791200,1722752,,0,2,,,5575424,cbc098696542d9785a669b3bcae1b246403a525e7ad82edd0374fe0f451ac52d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001453-7098f1e9b6d6431aa27aecde72915466/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001453-7098f1e9b6d6431aa27aecde72915466/official_result.json.gz
case_046,1,2,lowcore,strong,1,wcc_start0_simple_a2_per_core_lpt_mv,166578,3521632,4583104,1061472,930400,2591232,,0,2,,,4583104,4e0d3134f2448f870909140f08a31447b5fae39549b8a287563d7224b3723dd2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001453-9ec8f506883f4e21950b51cc54773713/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n2/strong/prefix/evaluations/attempts/20260926T001453-9ec8f506883f4e21950b51cc54773713/official_result.json.gz
case_046,1,3,lowcore,strong,14,observed_duration,124751,5513376,6574848,1061472,4652000,861376,,0,3,,,6574848,29d7ec2a46efdbd7897050635c53985eb4d8ba0ca21e55e511834e755b78b8c4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n3/strong/prefix/evaluations/attempts/20260926T001803-975706d901cf4cb8899483a96d192161/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n3/strong/prefix/evaluations/attempts/20260926T001803-975706d901cf4cb8899483a96d192161/official_result.json.gz
case_046,1,3,lowcore,strong,1,wcc_start0_simple_a3_per_core_lpt_mv,142176,4021280,5082752,1061472,1860800,2160480,,0,3,,,5082752,5fb70d3d3c75bce14e28bd3b2c3a27f47ccfb03966e7d85effd1fe8ca5de87dc,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n3/strong/prefix/evaluations/attempts/20260926T001758-6b4941ddb5a54ccfac939511f1f140c9/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n3/strong/prefix/evaluations/attempts/20260926T001758-6b4941ddb5a54ccfac939511f1f140c9/official_result.json.gz
case_046,1,3,lowcore,strong,16,wcc_start0_simple_a2_per_core_lpt_mv,166578,3521632,4583104,1061472,930400,2591232,,0,2,,,4583104,623fa22c06d306488918e6b2672d37e45f21645ab06677e22931113858ae0ff8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n3/strong/prefix/evaluations/attempts/20260926T001804-6c1c8d750e1f4aef8903c4b8a0eb76f5/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n3/strong/prefix/evaluations/attempts/20260926T001804-6c1c8d750e1f4aef8903c4b8a0eb76f5/official_result.json.gz
case_046,1,4,lowcore,strong,5,p1_joint_r0_phase2_eft_raw,120451,5079200,6140672,1061472,3787136,1292064,,0,4,,,6140672,07c7a7c9563a2d3cfe31afbdf6cdb752b7be3256805b010009298c6a60c25cef,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001336-70eeffa7e7a34307902a66645f9c2e27/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001336-70eeffa7e7a34307902a66645f9c2e27/official_result.json.gz
case_046,1,4,lowcore,strong,1,wcc_start0_simple_a4_per_core_lpt_mv,124612,4513952,5575424,1061472,2791200,1722752,,0,4,,,5575424,cccc9db24c03ac3ac974a8cf24332e151aa1502579ebd911e2854c3316f8f2f6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001334-d2172297d06348d1ae4d5f43af6cc7f8/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001334-d2172297d06348d1ae4d5f43af6cc7f8/official_result.json.gz
case_046,1,4,lowcore,strong,10,wcc_start0_simple_a3_per_core_lpt_mv,142176,4021280,5082752,1061472,1860800,2160480,,0,3,,,5082752,d4f545412280bdcbaeac4a4853ad9fb961f8a430dbeea5b3bad9799d3754c0ab,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001338-4b60eb61257d461384ef249194070a3d/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001338-4b60eb61257d461384ef249194070a3d/official_result.json.gz
case_046,1,4,lowcore,strong,14,wcc_start0_simple_a2_per_core_lpt_mv,166578,3521632,4583104,1061472,930400,2591232,,0,2,,,4583104,4f437def251fed885c881534bb45ff70151b9a2ebfba4c96cf54cdbfa719a649,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001340-2b0082794c8942fd8ecb299b12e23f48/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_046/p1_n4/strong/prefix/evaluations/attempts/20260926T001340-2b0082794c8942fd8ecb299b12e23f48/official_result.json.gz
case_046,1,5,development,strong,3,wcc_start0_simple_a4_per_core_lpt_mv,124612,4513952,5575424,1061472,2791200,1722752,,0,4,,,5575424,465f7d159a319a28177278f863e7a2750a2320421ee973cec2b8f4260a9d1773,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_046/p1_n5/strong/prefix/evaluations/attempts/20260926T001120-98b0013fe80a4baf8c4ed869a8382e2b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_046/p1_n5/strong/prefix/evaluations/attempts/20260926T001120-98b0013fe80a4baf8c4ed869a8382e2b/official_result.json.gz
case_046,1,5,development,strong,13,wcc_start0_simple_a3_per_core_lpt_mv,142176,4021280,5082752,1061472,1860800,2160480,,0,3,,,5082752,9d3c3d8945feb7be922e3a5bfd01ff23efc252dde2ea8d15ff89d1f5505912b2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_046/p1_n5/strong/prefix/evaluations/attempts/20260926T001124-f40cb1311f94432d913d7ef71923ad56/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_046/p1_n5/strong/prefix/evaluations/attempts/20260926T001124-f40cb1311f94432d913d7ef71923ad56/official_result.json.gz
