case,problem,cores,before,after,reduction_pct,added_copy_bytes,plan,official_record,official_result
case_036,1,3,311345,311345,0.0,2304,方案/p1/n3/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T141944-910e5a92a6ff49fdbf4dcdce6f769297/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T141944-910e5a92a6ff49fdbf4dcdce6f769297/official_result.json.gz
case_036,1,4,233584,233584,0.0,3456,方案/p1/n4/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142021-3c91f6fa4ab7475cb1f097506eb6684a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142021-3c91f6fa4ab7475cb1f097506eb6684a/official_result.json.gz
case_036,1,5,187182,187182,0.0,4608,方案/p1/n5/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094831-ae9596982505431794c3ba339764f4c6/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094831-ae9596982505431794c3ba339764f4c6/official_result.json.gz
case_036,2,2,466068,466068,0.0,1152,方案/p2/n2/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094834-c30459ca49fb4bcc8d9fb6950ef209c3/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094834-c30459ca49fb4bcc8d9fb6950ef209c3/official_result.json.gz
case_036,2,3,311345,311345,0.0,2304,方案/p2/n3/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132142-95462131065f4872aeed912f55953c25/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132142-95462131065f4872aeed912f55953c25/official_result.json.gz
case_036,2,4,233584,233584,0.0,3456,方案/p2/n4/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132156-f15ebc0a66d747eeb88bdc53dfa66d80/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132156-f15ebc0a66d747eeb88bdc53dfa66d80/official_result.json.gz
case_036,2,5,187182,187182,0.0,4608,方案/p2/n5/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094837-eb70bffa74cd4cd9ba098afc951d61b6/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094837-eb70bffa74cd4cd9ba098afc951d61b6/official_result.json.gz
case_036,3,2,466068,466068,0.0,1152,方案/p3/n2/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142600-708666a656e043178e0891f26ec4dd72/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142600-708666a656e043178e0891f26ec4dd72/official_result.json.gz
case_036,3,3,311345,311345,0.0,2304,方案/p3/n3/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142615-b79c731448be4f4fa2eefeb1990cfeef/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142615-b79c731448be4f4fa2eefeb1990cfeef/official_result.json.gz
case_036,3,4,233584,233584,0.0,3456,方案/p3/n4/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142633-f190525e20074fefbbdf100d00a60b7a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142633-f190525e20074fefbbdf100d00a60b7a/official_result.json.gz
case_036,3,5,187182,187182,0.0,4608,方案/p3/n5/case_036_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142649-2ca83bff8f7a49c98c11e0694cc64686/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142649-2ca83bff8f7a49c98c11e0694cc64686/official_result.json.gz
case_037,1,2,105374,105374,0.0,204800,方案/p1/n2/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094838-1c6e3c11954048e188630a9564b1f27a/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094838-1c6e3c11954048e188630a9564b1f27a/official_result.json.gz
case_037,1,3,74038,74038,0.0,1064960,方案/p1/n3/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142024-580bc938120f4ac5a7c211de56ff710f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142024-580bc938120f4ac5a7c211de56ff710f/official_result.json.gz
case_037,1,4,53320,53320,0.0,614400,方案/p1/n4/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142031-4b596b3cf4484e079bda9d088ef9d3b7/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142031-4b596b3cf4484e079bda9d088ef9d3b7/official_result.json.gz
case_037,1,5,43013,43013,0.0,1310720,方案/p1/n5/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142043-165ade3315de4321915d472aa4bf4654/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142043-165ade3315de4321915d472aa4bf4654/official_result.json.gz
case_037,2,2,105374,105374,0.0,204800,方案/p2/n2/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094840-a247fc4c4e7e4f64bb930d42096a8280/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094840-a247fc4c4e7e4f64bb930d42096a8280/official_result.json.gz
case_037,2,3,74038,74038,0.0,491520,方案/p2/n3/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132217-61a5e5268a9149ff98ae8fe00239b991/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132217-61a5e5268a9149ff98ae8fe00239b991/official_result.json.gz
case_037,2,4,53320,53320,0.0,614400,方案/p2/n4/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132223-6c6d651d2d784b33960cc4334e18fe55/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132223-6c6d651d2d784b33960cc4334e18fe55/official_result.json.gz
case_037,2,5,43013,43013,0.0,778240,方案/p2/n5/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132230-868b146963a249b5842a1f603725859a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132230-868b146963a249b5842a1f603725859a/official_result.json.gz
case_037,3,2,105374,105374,0.0,204800,方案/p3/n2/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142707-77c9401eec544e758099da355d0bfd97/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142707-77c9401eec544e758099da355d0bfd97/official_result.json.gz
case_037,3,3,74038,74038,0.0,491520,方案/p3/n3/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142716-8dac3481127d48ec8cf5300f30c88522/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142716-8dac3481127d48ec8cf5300f30c88522/official_result.json.gz
case_037,3,4,53320,53320,0.0,614400,方案/p3/n4/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142723-cb5e4ee970824e9699805b0476557a25/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142723-cb5e4ee970824e9699805b0476557a25/official_result.json.gz
case_037,3,5,43013,43013,0.0,778240,方案/p3/n5/case_037_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142732-4b2ad2fb771242e586ccccbde967ed0d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142732-4b2ad2fb771242e586ccccbde967ed0d/official_result.json.gz
case_038,1,2,681518,681518,0.0,6790656,方案/p1/n2/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094902-cee41249202d44219e92328acef08710/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094902-cee41249202d44219e92328acef08710/official_result.json.gz
case_038,1,3,456502,456502,0.0,7908864,方案/p1/n3/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142307-d352642a94d342b788110ed1134a1f1e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142307-d352642a94d342b788110ed1134a1f1e/official_result.json.gz
case_038,1,4,345206,345206,0.0,9295872,方案/p1/n4/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142434-d94823bf53ba4bc6b4cf1db61335d695/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142434-d94823bf53ba4bc6b4cf1db61335d695/official_result.json.gz
case_038,1,5,279703,279703,0.0,8557056,方案/p1/n5/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142622-f69a5f9b0a1045bba1d4eafb40bedc10/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142622-f69a5f9b0a1045bba1d4eafb40bedc10/official_result.json.gz
case_038,2,2,680922,680922,0.0,6798976,方案/p2/n2/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132317-162a2f10cf9f4bc3ac63ee543eb863ca/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132317-162a2f10cf9f4bc3ac63ee543eb863ca/official_result.json.gz
case_038,2,3,457910,457910,0.0,5497344,方案/p2/n3/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132330-184acc7746d5404a83d7cc3b088d03cf/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132330-184acc7746d5404a83d7cc3b088d03cf/official_result.json.gz
case_038,2,4,343442,343442,0.0,6811712,方案/p2/n4/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132524-b7ec7e60136e49e09b67a2ef5d286736/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132524-b7ec7e60136e49e09b67a2ef5d286736/official_result.json.gz
case_038,2,5,277456,277456,0.0,7258624,方案/p2/n5/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132548-7587c42c6e7541dfbb6c7442dc7134f5/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132548-7587c42c6e7541dfbb6c7442dc7134f5/official_result.json.gz
case_038,3,2,678824,678824,0.0,6798848,方案/p3/n2/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142846-29bc4d23f1914ceb83cdbc9e0691cb3a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142846-29bc4d23f1914ceb83cdbc9e0691cb3a/official_result.json.gz
case_038,3,3,457550,457550,0.0,5411328,方案/p3/n3/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T143000-ccf34f2a2d2e405191423dee3c5ab418/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T143000-ccf34f2a2d2e405191423dee3c5ab418/official_result.json.gz
case_038,3,4,337975,337975,0.0,6811648,方案/p3/n4/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T143119-6901ac31216a4100877c16601a186094/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T143119-6901ac31216a4100877c16601a186094/official_result.json.gz
case_038,3,5,275192,275192,0.0,9667584,方案/p3/n5/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T143246-4abeff8af5a648fa97e47413ce74545c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T143246-4abeff8af5a648fa97e47413ce74545c/official_result.json.gz
case_039,1,2,707704,707704,0.0,9543680,方案/p1/n2/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142113-b6e31c0df4944c05aa922324bc9efd1b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142113-b6e31c0df4944c05aa922324bc9efd1b/official_result.json.gz
case_039,1,3,485565,485565,0.0,14323712,方案/p1/n3/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142301-d217ca9721f54e298a0e6f329673f373/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142301-d217ca9721f54e298a0e6f329673f373/official_result.json.gz
case_039,1,4,387558,387558,0.0,11976704,方案/p1/n4/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142535-a65435c82ebf415db5f3fc4ec197fccb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142535-a65435c82ebf415db5f3fc4ec197fccb/official_result.json.gz
case_039,1,5,316542,316542,0.0,9805824,方案/p1/n5/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142831-d63d24bf48e946a680d5aabc61b2edd8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142831-d63d24bf48e946a680d5aabc61b2edd8/official_result.json.gz
case_039,2,2,707094,707094,0.0,19521536,方案/p2/n2/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T171002-573fffaf531d4491a93e831c97afb54f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T171002-573fffaf531d4491a93e831c97afb54f/official_result.json.gz
case_039,2,3,483565,483565,0.0,14925824,方案/p2/n3/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132400-8de6fda62194455383aafa6d5b8636d8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132400-8de6fda62194455383aafa6d5b8636d8/official_result.json.gz
case_039,2,4,373028,373028,0.0,12165120,方案/p2/n4/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132502-5953e2e6e9224fc3900f093ee6dd21d8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132502-5953e2e6e9224fc3900f093ee6dd21d8/official_result.json.gz
case_039,2,5,308167,308167,0.0,10448896,方案/p2/n5/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132506-d2cb728940a7476ebd1b1dbadedc2673/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132506-d2cb728940a7476ebd1b1dbadedc2673/official_result.json.gz
case_039,3,2,705335,705335,0.0,11067392,方案/p3/n2/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142836-525fad2eef9f406180e2c46c981c5112/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142836-525fad2eef9f406180e2c46c981c5112/official_result.json.gz
case_039,3,3,481574,481574,0.0,14344192,方案/p3/n3/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142951-70b6270373a44767a381d8b64343ad57/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T142951-70b6270373a44767a381d8b64343ad57/official_result.json.gz
