case,problem,cores,makespan,baseline,speedup,lower_bound,lb_ratio,upper_possible_reduction_pct,active_cores,compute_ops,largest_component_work_M_fraction,original_copy_bytes,added_copy_bytes,spill_bytes,stage,name,logical_calls,new_calls,cache_hits,elapsed,summary_path
case_066,1,3,248271,359070,1.4462824896987565,89898.0,2.761696589468064,63.79037422816196,3,5962,0.7523192952012281,1107034,91200,0,component,wcc_start0_affinity_a3_per_component_w15,12,12,0,46.144974582945,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_066/p1_n3/attempt_0001/summary.json
case_066,1,4,248396,359070,1.4455546788193046,67423.5,3.6841160722893354,72.85644696371922,4,5962,0.7523192952012281,1107034,91200,0,component,wcc_start0_affinity_a4_per_component_w15,12,12,0,43.23042712500319,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_066/p1_n4/attempt_0001/summary.json
case_066,1,5,248521,359070,1.4448276000820857,53938.8,4.607462531609898,78.29607960695475,5,5962,0.7523192952012281,1107034,91200,0,component,wcc_start0_affinity_a5_per_component_w15,12,10,2,28.396161750075407,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_066/p1_n5/attempt_0001/summary.json
case_067,1,2,33768704,63834834,1.890354868223548,29457616.0,1.146348842350311,12.76651896383113,2,8804,0.014084507042253521,6048128,264024576,260302976,component,wcc_start0_simple_a2_per_core_lpt_mv,12,9,3,109.19439337495714,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_067/p1_n2/attempt_0001/summary.json
case_067,1,3,23568859,63834834,2.7084397254869232,19638410.666666668,1.2001408566124292,16.67644722781587,3,8804,0.014084507042253521,6048128,263599744,256156544,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,126.63293754204642,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_067/p1_n3/attempt_0001/summary.json
case_067,1,4,18473155,63834834,3.4555458447677183,14728808.0,1.254219282375057,20.269125658286313,4,8804,0.014084507042253521,6048128,263174912,252010112,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,110.71237754193135,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_067/p1_n4/attempt_0001/summary.json
case_067,1,5,15233731,63834834,4.190361113767862,11783046.4,1.2928516516747315,22.651605178009248,5,8804,0.014084507042253521,6048128,260625920,227131520,component,wcc_task_4_mv_complement_batch2,12,9,3,50.99175395898055,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_067/p1_n5/attempt_0001/summary.json
case_068,1,2,302408,362095,1.1973724240099468,124550.5,2.4279950702727007,58.81375492711833,2,5351,0.9463149485550038,2771250,0,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,9,3,28.04468208295293,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_068/p1_n2/attempt_0001/summary.json
case_068,1,3,303088,362095,1.1946860317795491,83033.66666666667,3.650182054668588,72.60410617818367,3,5351,0.9463149485550038,2771250,5184,0,component,wcc_start0_affinity_a3_per_component_w15,12,12,0,37.91216441709548,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_068/p1_n3/attempt_0001/summary.json
case_068,1,4,303225,362095,1.19414626102729,62275.25,4.869109317104307,79.46236293181632,4,5351,0.9463149485550038,2771250,5184,0,component,wcc_start0_affinity_a4_per_component_w15,12,12,0,36.2615632499801,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_068/p1_n4/attempt_0001/summary.json
case_068,1,5,303554,362095,1.1928520131508726,49820.2,6.092990393454864,83.58769774076441,5,5351,0.9463149485550038,2771250,5184,0,component,wcc_start0_affinity_a5_per_component_w15,12,10,2,24.088490792084485,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_068/p1_n5/attempt_0001/summary.json
case_069,1,2,24830,25144,1.0126459927507048,8337.0,2.9782895525968573,66.42368103101087,1,1032,1.0,126054,71044,0,operation,stable_id_b2_p1_eft,9,8,1,2.7176553750177845,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_069/p1_n2/attempt_0001/summary.json
case_069,1,3,24279,25144,1.0356274970138803,5558.0,4.368297948902483,77.10778862391368,1,1032,1.0,126054,247878,0,operation,critical_path_b3_p1_eft,9,9,0,3.10269683401566,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_069/p1_n3/attempt_0001/summary.json
case_069,1,4,25144,25144,1.0,4168.5,6.031905961376994,83.42149220489978,1,1032,1.0,126054,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,9,0,3.0776240420527756,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_069/p1_n4/attempt_0001/summary.json
case_069,1,5,25144,25144,1.0,3334.8,7.539882451721242,86.73719376391982,1,1032,1.0,126054,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,8,1,2.9177593330387026,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_069/p1_n5/attempt_0001/summary.json
case_070,1,2,58498,117300,2.005196758863551,45916.0,1.2740221273630108,21.50842763855174,2,1191,0.10114121439149752,419964,129536,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,9,3,4.345586208975874,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_070/p1_n2/attempt_0001/summary.json
case_070,1,3,41525,117300,2.8248043347381095,30610.666666666668,1.3565532711908703,26.283764800321087,3,1191,0.10114121439149752,419964,494592,0,component,wcc_task_2_mv_complement_batch2,12,12,0,5.522606416954659,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_070/p1_n3/attempt_0001/summary.json
case_070,1,4,33986,117300,3.451421173424351,22958.0,1.4803554316578098,32.44865532866474,4,1191,0.10114121439149752,419964,670208,0,component,wcc_task_3_mv_complement_batch2,12,12,0,5.825843625003472,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_070/p1_n4/attempt_0001/summary.json
case_070,1,5,26669,117300,4.3983651430499835,18366.4,1.4520537503266835,31.13202594772957,5,1191,0.10114121439149752,419964,462848,0,component,wcc_start0_simple_a5_per_core_lpt_mv,12,9,3,4.555922500090674,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_070/p1_n5/attempt_0001/summary.json
case_071,1,2,18799,18919,1.0063833182616098,6267.0,2.999680868038934,66.66312037874356,1,741,1.0,121446,57220,0,operation,stable_id_b2_p1_eft,9,7,2,1.862417291966267,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_071/p1_n2/attempt_0001/summary.json
case_071,1,3,18006,18919,1.0507053204487393,4178.0,4.309717568214457,76.79662334777296,1,741,1.0,121446,184902,0,operation,critical_path_b3_p1_eft,9,4,5,1.1681655829306692,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_071/p1_n3/attempt_0001/summary.json
case_071,1,4,18919,18919,1.0,3133.5,6.037657571405776,83.43728526877742,1,741,1.0,121446,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,9,0,2.5008724170038477,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_071/p1_n4/attempt_0001/summary.json
case_071,1,5,18919,18919,1.0,2506.8,7.54707196425722,86.74982821502194,1,741,1.0,121446,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,4,5,1.1830190409673378,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_071/p1_n5/attempt_0001/summary.json
case_072,1,2,11741954,23897828,2.035251372982725,11464047.0,1.0242416138035721,2.366786652374897,2,29666,0.006280940753295935,11103184,175833776,0,component,wcc_start0_affinity_a2_per_component_w15,12,12,0,1886.4944004160352,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_072/p1_n2/attempt_0001/summary.json
case_072,1,3,7895174,23897828,3.026890604310937,7642698.0,1.0330349308581865,3.1978522575943247,3,29666,0.006280940753295935,11103184,175833776,0,component,wcc_start0_affinity_a3_per_component_w15,12,12,0,1457.8183726250427,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_072/p1_n3/attempt_0001/summary.json
case_072,1,4,5910624,23897828,4.043198823000752,5732023.5,1.0311583684191106,3.021686035180038,4,29666,0.006280940753295935,11103184,175833776,0,component,wcc_start0_affinity_a4_per_component_w15,12,12,0,1416.8028532079188,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_072/p1_n4/attempt_0001/summary.json
case_072,1,5,4767943,23897828,5.012188274901776,4585618.8,1.0397599992393611,3.8239593048826293,5,29666,0.006280940753295935,11103184,175833776,0,component,wcc_start0_affinity_a5_per_component_w15,12,12,0,1353.4191560829058,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_072/p1_n5/attempt_0001/summary.json
case_073,1,2,5980423,10081626,1.6857713910872192,4080336.0,1.465669248806961,31.771782698314144,2,4836,0.02564102564102564,4041088,141121024,137399424,component,wcc_start0_simple_a2_per_core_lpt_mv,12,9,3,37.096952875028364,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_073/p1_n2/attempt_0001/summary.json
case_073,1,3,4515227,10081626,2.232806013961203,2720224.0,1.659873231028033,39.75443538054676,3,4836,0.02564102564102564,4041088,140671616,133228416,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,37.00614658300765,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_073/p1_n3/attempt_0001/summary.json
case_073,1,4,3903787,10081626,2.5825246100773427,2040168.0,1.913463499084389,47.73874701667893,4,4836,0.02564102564102564,4041088,140222208,129057408,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,35.623202041955665,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_073/p1_n4/attempt_0001/summary.json
case_073,1,5,3517515,10081626,2.8661216796516857,1632134.4,2.155162589551449,53.5997884870427,5,4836,0.02564102564102564,4041088,139772800,124886400,component,wcc_start0_simple_a5_per_core_lpt_mv,12,9,3,17.641751540941186,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_073/p1_n5/attempt_0001/summary.json
case_074,1,2,826889,1682239,2.034419371886674,789712.0,1.0470766557935045,4.4960085331888555,2,3609,0.03410863707275564,3776728,6168576,3883008,component,wcc_start0_simple_a2_per_core_lpt_mv,12,10,2,24.826232166960835,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_074/p1_n2/attempt_0001/summary.json
case_074,1,3,548347,1682239,3.06783660711192,526474.6666666666,1.041544892315173,3.988775963638602,3,3609,0.03410863707275564,3776728,7626752,3055616,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,31.8211928330129,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_074/p1_n3/attempt_0001/summary.json
case_074,1,4,423479,1682239,3.9724260234864066,394856.0,1.072489717770529,6.759012843612078,4,3609,0.03410863707275564,3776728,8101888,663552,component,wcc_task_3_mv_complement_batch2,12,12,0,28.60167237499263,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_074/p1_n4/attempt_0001/summary.json
case_074,1,5,333227,1682239,5.048327416445846,315884.8,1.0549003940677109,5.204320178136834,5,3609,0.03410863707275564,3776728,8142848,180224,component,wcc_task_5_mv_complement_batch2,12,9,3,17.55025345797185,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_074/p1_n5/attempt_0001/summary.json
case_075,1,2,1441809,1441809,1.0,553760.0,2.6036712655301937,61.59269362308045,1,7410,1.0,1837190,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,8,1,31.036484832991846,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_075/p1_n2/attempt_0001/summary.json
case_075,1,3,1441242,1441809,1.0003934106832857,369173.3333333333,3.9039710343831264,74.38505585229036,1,7410,1.0,1837190,227084,0,operation,stable_id_b3_p1_eft,9,9,0,33.345396292046644,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_075/p1_n3/attempt_0001/summary.json
case_075,1,4,1440738,1441809,1.0007433690233756,276880.0,5.203474429355677,80.78207141062428,1,7410,1.0,1837190,271762,0,operation,stable_id_b4_p1_eft,9,9,0,27.352283957996406,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_075/p1_n4/attempt_0001/summary.json
case_075,1,5,1434094,1441809,1.0053797031435876,221504.0,6.474348093036695,84.55442948649112,1,7410,1.0,1837190,648630,0,operation,critical_path_b10_p1_eft,9,8,1,15.867110708961263,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_075/p1_n5/attempt_0001/summary.json
case_076,1,2,3218778,6185113,1.9215717890454078,3030822.0,1.0620148593351904,5.839358911984616,2,32528,0.003789071083686208,4270674,74277888,0,component,wcc_start0_affinity_a2_per_component_w15,12,12,0,2003.9363745830487,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_076/p1_n2/attempt_0001/summary.json
case_076,1,3,2150307,6185113,2.876386023019039,2020548.0,1.0642197067330248,6.034440663588969,3,32528,0.003789071083686208,4270674,74277888,0,component,wcc_start0_affinity_a3_per_component_w15,12,12,0,1925.0661332079908,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_076/p1_n3/attempt_0001/summary.json
case_076,1,4,1614167,6185113,3.8317677167232387,1515411.0,1.0651677993626811,6.118078240975066,4,32528,0.003789071083686208,4270674,74277888,0,component,wcc_start0_affinity_a4_per_component_w15,12,12,0,1825.4932167499792,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_076/p1_n4/attempt_0001/summary.json
case_076,1,5,1231850,6185113,5.020995251045176,1212328.8,1.0161022323316908,1.5847059301051236,5,32528,0.003789071083686208,4270674,35061760,10045440,component,wcc_task_7_mv_complement_batch2,12,12,0,1625.1582463750383,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_076/p1_n5/attempt_0001/summary.json
case_077,1,2,246965,495320,2.0056283279007148,207703.0,1.1890295277391274,15.897799283299252,2,4486,0.1984997809372036,2141360,172032,0,component,wcc_task_1_mv_complement_batch2,12,9,3,20.84511716698762,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_077/p1_n2/attempt_0001/summary.json
case_077,1,3,177148,495320,2.7960801138031477,138468.66666666666,1.2793363600910916,21.834473622808805,3,4486,0.1984997809372036,2141360,286720,0,component,wcc_task_2_mv_complement_batch2,12,12,0,29.11126970895566,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_077/p1_n3/attempt_0001/summary.json
case_077,1,4,144734,495320,3.4222781101883455,103851.5,1.3936630669754408,28.246645570494845,4,4486,0.1984997809372036,2141360,172032,0,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,24.622826666920446,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_077/p1_n4/attempt_0001/summary.json
case_077,1,5,119429,495320,4.14740138492326,83081.2,1.4374972918060887,30.43465155029348,5,4486,0.1984997809372036,2141360,401408,0,component,wcc_task_4_mv_complement_batch2,12,10,2,16.03708112507593,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_077/p1_n5/attempt_0001/summary.json
case_078,1,2,1080972,2296143,2.1241466013920807,1018944.0,1.0608747880158282,5.7381689812502135,2,1024,0.125,2345088,15039360,0,component,wcc_start0_simple_a2_per_component_lpt_mv,12,9,3,3.0844466669950634,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_078/p1_n2/attempt_0001/summary.json
case_078,1,3,850256,2296143,2.7005313693758115,679296.0,1.251672319577916,20.10688545567453,3,1024,0.125,2345088,15039360,0,component,wcc_start0_simple_a3_per_component_lpt_mv,12,12,0,3.8699644999578595,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_078/p1_n3/attempt_0001/summary.json
case_078,1,4,619540,2296143,3.706206217516222,509472.0,1.2160432761761195,17.766084514317072,4,1024,0.125,2345088,15039360,0,component,wcc_start0_simple_a4_per_component_lpt_mv,12,12,0,4.067669624928385,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_078/p1_n4/attempt_0001/summary.json
case_078,1,5,619540,2296143,3.706206217516222,407577.6,1.5200540952201496,34.21286761145367,4,1024,0.125,2345088,15039360,0,component,wcc_start0_simple_a4_per_component_lpt_mv,12,9,3,2.970980582991615,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_078/p1_n5/attempt_0001/summary.json
case_079,1,2,14893820,31052251,2.0849084385335663,14712192.0,1.0123454071289988,1.2194856658667819,2,18720,0.003472222222222222,9351168,91508736,0,component,wcc_start0_simple_a2_per_component_lpt_mv,12,9,3,951.0066505830036,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_079/p1_n2/attempt_0001/summary.json
case_079,1,3,9965372,31052251,3.116015237564639,9808128.0,1.0160320093701876,1.577903965852956,3,18720,0.003472222222222222,9351168,91508736,0,component,wcc_start0_affinity_a3_per_component_w15,12,12,0,1080.5760270419996,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_079/p1_n3/attempt_0001/summary.json
case_079,1,4,7501148,31052251,4.1396664883828445,7356096.0,1.0197186116113766,1.9337306769577123,4,18720,0.003472222222222222,9351168,91508736,0,component,wcc_start0_simple_a4_per_component_lpt_mv,12,12,0,1107.7210400840268,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_079/p1_n4/attempt_0001/summary.json
case_079,1,5,6056359,31052251,5.12721438739018,5884876.8,1.0291394715349012,2.8314404743840393,5,18720,0.003472222222222222,9351168,37085184,12214272,component,wcc_task_4_mv_complement_batch2,12,10,2,752.8212349159876,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_079/p1_n5/attempt_0001/summary.json
