batch,case,method,candidate,joint_stage,mechanism,status,makespan,accepted,cache_hit,record
P3联合回归_v1,case_052,joint,t6_w8_advance,read_order,advance_critical_consumer,success,34883,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-37b61fcb974a42938079f2b8b62419f3/record.json
P3联合回归_v1,case_052,joint,t1_w32_work,read_order,independent_work_before_follower,success,34883,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-b8aeb04c28a54b10a783f53ec864f62a/record.json
P3联合回归_v1,case_078,joint,cache_reencode_control,legacy,,success,464016,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-bbd2b7d620c448558b75af29fa9d9064/record.json
P3联合回归_v1,case_078,joint,cache_r00_t000_advance_leader,legacy,,success,466354,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-dbe8289a390a4ae9ad1fdfc082ae05cc/record.json
P3联合回归_v1,case_078,joint,cache_r00_t000_colocate_readers,legacy,,success,465370,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-348fe142c05d40588c7673d55c7971b1/record.json
P3联合回归_v1,case_078,joint,cache_r00_t001_advance_leader,legacy,,success,469093,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-4476520029574a938da5684cfa7cb4e4/record.json
P3联合回归_v1,case_078,joint,observed_order_control,read_order,reencoding_control,success,464016,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-d3b1ba8117b5462eae9842091b99c7f9/record.json
P3联合回归_v1,case_078,joint,t0_w8_advance,read_order,advance_critical_consumer,success,465801,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-1f4378e389594f78a9017dee7b307212/record.json
P3联合回归_v1,case_078,joint,t0_w8_leader,read_order,advance_existing_leader,success,469835,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-8d66705a159a4056a6466a26e1eb3a09/record.json
P3联合回归_v1,case_078,joint,t0_w8_work,read_order,independent_work_before_follower,success,481016,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-50f886d3e5dc4d8da388040752676233/record.json
P3联合回归_v1,case_078,joint,t0_w32_advance,read_order,advance_critical_consumer,success,493883,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-6c9a1fa904ff4275a9919ac0066ff6e1/record.json
P3联合回归_v1,case_078,joint,t0_w32_leader,read_order,advance_existing_leader,success,499825,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-8307a98a5142444e9298e9947b083bb9/record.json
P3联合回归_v1,case_078,joint,t0_w128_advance,read_order,advance_critical_consumer,success,585623,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-111caac6eed24e9291d710da407a4327/record.json
P3联合回归_v1,case_078,joint,t0_w128_leader,read_order,advance_existing_leader,success,572969,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-3ce7bfdf2c7a45b8b144fcb13d65ad78/record.json
P3联合回归_v1,case_098,joint,cache_reencode_control,legacy,,success,45202,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-3e93533334e4498fbc2157997d86d125/record.json
P3联合回归_v1,case_098,joint,cache_r00_t000_advance_leader,legacy,,success,45202,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-6d1f232461a34d0da5f3fc86e0b98736/record.json
P3联合回归_v1,case_098,joint,cache_r00_t000_useful_work_before_follower,legacy,,success,47991,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-8d7db4a246b64e3b9ac35b7e840dbbfc/record.json
P3联合回归_v1,case_098,joint,cache_r00_t000_colocate_readers,legacy,,success,44411,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-1db8a03ce66b457cb2390c3972d278a0/record.json
P3联合回归_v1,case_098,joint,observed_order_control,read_order,reencoding_control,success,44288,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-fee7be828d1d4a8ab8b766a7f7748819/record.json
P3联合回归_v1,case_098,joint,t0_w8_advance,read_order,advance_critical_consumer,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-f1a51480311c4b7fba0080ac4afe814c/record.json
P3联合回归_v1,case_098,joint,t6_w8_leader,read_order,advance_existing_leader,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-10c5fdd7e1ae493489535eed273e0c8e/record.json
P3联合回归_v1,case_098,joint,t6_w8_work,read_order,independent_work_before_follower,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112221-1f7c96da014b4bfaa1ee1a05d7cbcd32/record.json
P3联合回归_v1,case_098,joint,t6_w32_advance,read_order,advance_critical_consumer,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-ca4aeaf8bfb84c7dac71014a59615174/record.json
P3联合回归_v1,case_098,joint,t6_w32_leader,read_order,advance_existing_leader,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-b23b44dd77774b43bbd6c2442d660e32/record.json
P3联合回归_v1,case_098,joint,t6_w32_work,read_order,independent_work_before_follower,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-0fb8331c0c72403da05442bf2c243114/record.json
P3联合回归_v1,case_098,joint,t6_w128_advance,read_order,advance_critical_consumer,success,45224,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-1e7220ac8189472eaa1d44ce71d2aea2/record.json
P3联合回归_v1,case_003,joint,cache_reencode_control,legacy,,success,145510,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-5d70bcf4327648df8fef249e12f0225c/record.json
P3联合回归_v1,case_003,joint,cache_r00_t000_advance_leader,legacy,,success,145510,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-0ce4543190ed45d8819e1a50798823fa/record.json
P3联合回归_v1,case_003,joint,cache_r00_t000_useful_work_before_follower,legacy,,success,145460,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-e92adf9831eb4e7d9b37c2be4bd578f6/record.json
P3联合回归_v1,case_003,joint,cache_r00_t000_colocate_readers,legacy,,success,148928,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112222-d54ea033d7734994a2f19660e65f33aa/record.json
P3联合回归_v1,case_003,joint,observed_order_control,read_order,reencoding_control,success,145510,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-aa2e646922d7455aad2097b25ec0967b/record.json
P3联合回归_v1,case_003,joint,t0_w8_advance,read_order,advance_critical_consumer,success,145490,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-0116cae23fc4438f8fe11a7a1e986717/record.json
P3联合回归_v1,case_003,joint,t0_w8_leader,read_order,advance_existing_leader,success,145508,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-5bb5df04d6f34b59827bd2bf74e296f5/record.json
P3联合回归_v1,case_003,joint,t0_w8_work,read_order,independent_work_before_follower,success,145509,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-fb7613abaef94daf9ba57c97d7b4f274/record.json
P3联合回归_v1,case_003,joint,t0_w32_advance,read_order,advance_critical_consumer,success,145447,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-5354e351c63447cd90926c68ef470bea/record.json
P3联合回归_v1,case_003,joint,t0_w32_leader,read_order,advance_existing_leader,success,145446,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-985ab9945df6443cbc3fd34da2e1e663/record.json
P3联合回归_v1,case_003,joint,t0_w32_work,read_order,independent_work_before_follower,success,145434,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-47f9fdfb9f24493586c031e9914b8d34/record.json
P3联合回归_v1,case_003,joint,t0_w128_advance,read_order,advance_critical_consumer,success,145220,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112224-2412a0d4a8524b6898fd6d04d28f9eab/record.json
