batch,case,cores,method,candidate,phase,status,makespan,cache_hit,accepted,official_record
综合回归_v1,case_002,5,hybrid,selective_phase_band_stable_id_x2_a5_balanced,partition_fallback,success,171870,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104654-025ab5586dc742348070d47031cf3bd0/record.json
综合回归_v1,case_093,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-6a7dcf3cee21437ebecd820da0869710/record.json
综合回归_v1,case_093,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-401d4ff60454419ba2a94f10844de4d4/record.json
综合回归_v1,case_093,5,portfolio,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-b252d8eab4084104999f2916aa28fbef/record.json
综合回归_v1,case_093,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104723-a18ee2680e0a4bb7aa48359c61155dda/record.json
综合回归_v1,case_093,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104723-a1391c68f964480fb7b36e9522038f47/record.json
综合回归_v1,case_093,5,portfolio,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104724-77e5f88257b74332b7f6887cc2e59761/record.json
综合回归_v1,case_093,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-dce7d5e0f9454f4bbc741ed1ab426e73/record.json
综合回归_v1,case_093,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-67a964f449e7402ca5738927d5ca0f4a/record.json
综合回归_v1,case_093,5,portfolio,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-a45d893ce62d4514ace527fb00fe536b/record.json
综合回归_v1,case_093,5,adaptive,wcc_start0_simple_a5_per_core_lpt_mv,partition,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104659-2a843202dc7043d1b145bf5b44bae42d/record.json
综合回归_v1,case_093,5,adaptive,wcc_task_4_mv_complement_batch2,partition,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104659-03103019e807434c83dca2c13449924d/record.json
综合回归_v1,case_093,5,adaptive,wcc_start0_simple_a5_per_core_lpt_mv,partition,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104622-9feb143f053849b49428967f5b8a34db/record.json
综合回归_v1,case_093,5,adaptive,wcc_task_4_mv_complement_batch2,partition,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104622-6be17e4a9d17406f981012be5f13a4b2/record.json
综合回归_v1,case_093,5,adaptive,wcc_start0_simple_a5_per_core_lpt_mv,partition,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104702-b9d5e16448dd47ba9b57652458701838/record.json
综合回归_v1,case_093,5,adaptive,wcc_task_4_mv_complement_batch2,partition,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104702-0f03713716224fbb9033387f88b8171e/record.json
综合回归_v1,case_093,5,hybrid,wcc_start0_simple_a5_per_core_lpt_mv,partition,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104732-ce2f746c996f47ab98826ec39a4601c4/record.json
综合回归_v1,case_093,5,hybrid,wcc_task_4_mv_complement_batch2,partition,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104732-f62a5c171b374542972fcea57115d6b4/record.json
综合回归_v1,case_093,5,hybrid,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104732-32839df2e24346b7b21cd459d008451a/record.json
综合回归_v1,case_093,5,hybrid,wcc_start0_simple_a5_per_core_lpt_mv,partition,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104715-8dc02f9abe3443d19c325e82a5b235be/record.json
综合回归_v1,case_093,5,hybrid,wcc_task_4_mv_complement_batch2,partition,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104715-b8ce4bd2889a476eaeefaefc0c3257f7/record.json
综合回归_v1,case_093,5,hybrid,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104715-d98f412ce19b4ba390dd5363860e47b7/record.json
综合回归_v1,case_093,5,hybrid,wcc_start0_simple_a5_per_core_lpt_mv,partition,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104627-f2b43489d2d54d4780aed4e389ecc990/record.json
综合回归_v1,case_093,5,hybrid,wcc_task_4_mv_complement_batch2,partition,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104627-6b2e16a4094b441a89c91236ec0d8fcc/record.json
综合回归_v1,case_093,5,hybrid,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104627-c113ccda237b41e498685be089f082fb/record.json
综合回归_v1,case_066,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-6430aa0692e14404bcb5f899e08d0a02/record.json
综合回归_v1,case_066,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,249246,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-17590ec053cc4ec9a970ba6d460e1109/record.json
综合回归_v1,case_066,5,portfolio,wcc_start0_affinity_a5_per_component_w15,component,success,248521,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-92d0a742d893488b8a49df6c03464e2d/record.json
综合回归_v1,case_066,5,portfolio,selective_whole_critical_path_x1_a3_eft,partition,success,248503,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-416aeb066a1c4e40afbfe840ee38d59e/record.json
综合回归_v1,case_066,5,portfolio,selective_local_quantile_stable_id_x1_a3_eft,partition,success,246351,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-a32c1d3d00c24bd8bd35437b35e8a7ad/record.json
综合回归_v1,case_066,5,portfolio,selective_phase_band_critical_path_x2_a5_eft,partition,success,205062,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-08e219196d9f41fc80d7722283357f43/record.json
综合回归_v1,case_066,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,248868,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-70bb40c84824457a97a03a681c3dbd83/record.json
综合回归_v1,case_066,5,portfolio,selective_local_quantile_stable_id_x1_a5_eft,partition,success,246601,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-b5fff69928b44d69a4b1d390b4c2b01b/record.json
综合回归_v1,case_066,5,portfolio,tensor16384_cheap64_active5,tensor,success,205217,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-7c6e2ed23b714ae984fb376161e22b49/record.json
综合回归_v1,case_066,5,portfolio,local_duration,task_refine,success,199671,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-9b7350ae78e3462f8b607766ec3734d5/record.json
综合回归_v1,case_066,5,portfolio,observed_duration,task_refine,success,204399,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-27c62995fd684259ac86cac4134ea671/record.json
综合回归_v1,case_066,5,portfolio,split512,task_refine,success,205225,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104722-b457b47d69254f79813b9698451028ee/record.json
综合回归_v1,case_066,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104708-456974449e764fdc9eab70d05955ed81/record.json
综合回归_v1,case_066,5,portfolio,wcc_task_5_mv_complement_batch2,component,success,248696,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104708-81911ab30cd141aab9f3824684c7b4ee/record.json
综合回归_v1,case_066,5,portfolio,wcc_start0_affinity_a5_per_component_w15,component,success,248678,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104708-9024403b07e3411eb46c80b3ca34c118/record.json
综合回归_v1,case_066,5,portfolio,selective_whole_critical_path_x1_a3_eft,partition,success,248503,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-978072009feb47689069def8aa3bb131/record.json
综合回归_v1,case_066,5,portfolio,selective_local_quantile_stable_id_x1_a3_eft,partition,success,246351,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-7a000a1a869847de89a9bf6949384744/record.json
综合回归_v1,case_066,5,portfolio,selective_phase_band_critical_path_x2_a5_eft,partition,success,205062,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-e4e2eef1392e4a688783e5edc1224aac/record.json
综合回归_v1,case_066,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,248868,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-94e7b54ac7f2426fa2c1623ddc4182bb/record.json
综合回归_v1,case_066,5,portfolio,selective_local_quantile_stable_id_x1_a5_eft,partition,success,246601,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-973717aaba5e4b8d90d9cdd760ba69e4/record.json
综合回归_v1,case_066,5,portfolio,tensor16384_cheap64_active5,tensor,success,205217,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-fe21f05f42514697bdb65de244070d50/record.json
综合回归_v1,case_066,5,portfolio,local_duration,task_refine,success,200034,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-9bd9249c38d747d1af88aae12cb2cc16/record.json
综合回归_v1,case_066,5,portfolio,observed_duration,task_refine,success,204399,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-5afcda6956394c99999b046e628b80f3/record.json
综合回归_v1,case_066,5,portfolio,split512,task_refine,success,205225,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-f025e8daf4dd4947b765158e55d86eba/record.json
综合回归_v1,case_066,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104640-ae4610caf24a488697b46f3de33204ba/record.json
综合回归_v1,case_066,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,249246,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104641-f7ca775b542d46a3b563a22597c96046/record.json
综合回归_v1,case_066,5,portfolio,wcc_start0_affinity_a5_per_component_w15,component,success,248521,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104641-f850fca7a080425d8a613a2562ed9b3d/record.json
综合回归_v1,case_066,5,portfolio,selective_whole_critical_path_x1_a3_eft,partition,success,248503,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104641-bbc498c015c8486e929e279fa22e3606/record.json
综合回归_v1,case_066,5,portfolio,selective_phase_band_critical_path_x2_a5_eft,partition,success,205062,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104641-fbf9c5927e9d47118fb4ca302690ae8f/record.json
综合回归_v1,case_066,5,portfolio,selective_local_quantile_stable_id_x1_a3_eft,partition,success,246351,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104641-e2d4e2fa58454ff195a25b1bd6f108f4/record.json
综合回归_v1,case_066,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,248868,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104641-7144ebfbac394976b0bf60e4b27993ec/record.json
综合回归_v1,case_066,5,portfolio,selective_phase_band_stable_id_x2_a5_eft,partition,success,205062,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104641-5427f1890a424a86a4eef488cb4945e6/record.json
综合回归_v1,case_066,5,portfolio,tensor16384_cheap64_active5,tensor,success,205217,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104642-5b0615fd1eb54d0a960716858aa012b4/record.json
综合回归_v1,case_066,5,portfolio,local_duration,task_refine,success,199028,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-9b847805a72d4a22ba8ac63d74ea6bfa/record.json
综合回归_v1,case_066,5,portfolio,observed_duration,task_refine,success,204504,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-24b468513b6d4f35bd351fbc4dfe0b23/record.json
综合回归_v1,case_066,5,portfolio,split512,task_refine,success,205225,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-99ee279358e04f9f88e31286e6fa3844/record.json
综合回归_v1,case_066,5,adaptive,wcc_start0_simple_a5_per_core_lpt_mv,partition,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104629-241547b0abb249af9d94ec76246e5ccb/record.json
综合回归_v1,case_066,5,adaptive,wcc_task_4_mv_complement_batch2,partition,success,249246,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104629-2ddf71f4da4640979ea25b15009b7ad0/record.json
综合回归_v1,case_066,5,adaptive,wcc_start0_affinity_a5_per_component_w15,partition,success,248521,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104629-ace795fc3d56413895117ddcc61136ec/record.json
